GL_ID,date,year,month,ERA5_temp_K,ERA5_temp_C
GL083787E28641N,2018-05,2018,5,273.3874590883973,0.2374590883973155
GL083787E28641N,2018-06,2018,6,277.5354483074612,4.385448307461218
GL083787E28641N,2018-07,2018,7,279.0566890470443,5.906689047044324
GL083787E28641N,2018-08,2018,8,278.5350388147498,5.385038814749805
GL083787E28641N,2018-09,2018,9,276.36935844421384,3.219358444213867
GL083787E28641N,2018-10,2018,10,269.56620132282217,-3.5837986771778105
GL083787E28641N,2018-11,2018,11,268.6624080022176,-4.487591997782374
GL083787E28641N,2018-12,2018,12,263.36545661187944,-9.78454338812054
GL083787E28641N,2019-01,2019,1,258.3162980643652,-14.833701935634792
GL083787E28641N,2019-02,2019,2,260.3444622584752,-12.805537741524802
GL083787E28641N,2019-03,2019,3,263.51649345890166,-9.633506541098312
GL083787E28641N,2019-04,2019,4,269.1119563420614,-4.038043657938601
GL083787E28641N,2019-05,2019,5,271.8635843543596,-1.2864156456403748
GL083787E28641N,2019-06,2019,6,276.9347547954983,3.784754795498316
GL083787E28641N,2019-07,2019,7,278.7080545322869,5.558054532286974
GL083787E28641N,2019-08,2019,8,278.5834873158445,5.433487315844502
GL083787E28641N,2019-09,2019,9,276.3537878884209,3.203787888420948
GL083787E28641N,2019-10,2019,10,271.93976492522864,-1.210235074771333
GL083787E28641N,2019-11,2019,11,268.9509654786852,-4.199034521314786
GL083787E28641N,2019-12,2019,12,261.60224754579605,-11.54775245420393
GL083787E28641N,2020-01,2020,1,258.88578213927565,-14.26421786072433
GL083787E28641N,2020-02,2020,2,261.61257583793554,-11.53742416206444
GL083787E28641N,2020-03,2020,3,262.59906403736403,-10.550935962635949
GL083787E28641N,2020-04,2020,4,266.9616666369968,-6.188333363003153
GL083787E28641N,2020-05,2020,5,271.65349687555783,-1.4965031244421425
GL083787E28641N,2020-06,2020,6,276.4322358873155,3.282235887315551
GL083787E28641N,2020-07,2020,7,278.68230384908696,5.532303849086986
GL083787E28641N,2020-08,2020,8,278.7705668992893,5.620566899289372
GL083787E28641N,2020-09,2020,9,277.1599115795559,4.009911579555933
GL083787E28641N,2020-10,2020,10,273.29463999758485,0.1446399975848749
GL083787E28641N,2020-11,2020,11,266.14986146291096,-7.000138537089015
GL083787E28641N,2020-12,2020,12,264.75128069231585,-8.398719307684132
GL083787E28641N,2021-01,2021,1,265.54002536240444,-7.609974637595542
GL083787E28641N,2021-02,2021,2,262.906228633154,-10.243771366845976
GL083787E28641N,2021-03,2021,3,266.03603295357,-7.113967046429991
GL083787E28641N,2021-04,2021,4,266.28840705023873,-6.861592949761246
GL083787E28641N,2021-05,2021,5,272.16955158274664,-0.980448417253342
GL083787E28641N,2021-06,2021,6,276.74479410383435,3.5947941038343743
GL083787E28641N,2021-07,2021,7,278.6388914046749,5.488891404674916
GL083787E28641N,2021-08,2021,8,278.31484587474534,5.164845874745367
GL083787E28641N,2021-09,2021,9,276.4024535497029,3.2524535497029774
GL083787E28641N,2021-10,2021,10,272.96056759742,-0.189432402579996
GL083787E28641N,2021-11,2021,11,269.78731214735245,-3.362687852647525
GL083787E28641N,2021-12,2021,12,261.8360111687773,-11.313988831222671
GL083787E28641N,2022-01,2022,1,258.5006083416682,-14.649391658331751
GL083787E28641N,2022-02,2022,2,259.6390122913179,-13.51098770868208
GL083787E28641N,2022-03,2022,3,267.06540513807727,-6.08459486192271
GL083787E28641N,2022-04,2022,4,271.4780188878377,-1.671981112162257
GL083787E28641N,2022-05,2022,5,273.7050595642418,0.5550595642418443
GL083787E28641N,2022-06,2022,6,277.43516161176893,4.285161611768956
GL083787E28641N,2022-07,2022,7,278.6343945944181,5.48439459441812
GL083787E28641N,2022-08,2022,8,278.4142273113292,5.2642273113291935
GL083787E28641N,2022-09,2022,9,276.4692226197985,3.319222619798495
GL083787E28641N,2022-10,2022,10,270.4471153956588,-2.702884604341193
GL083787E28641N,2022-11,2022,11,268.5460906558567,-4.60390934414329
GL083787E28641N,2022-12,2022,12,267.68496835359963,-5.465031646400348
GL083787E28641N,2023-01,2023,1,262.9105609975836,-10.239439002416418
GL083787E28641N,2023-02,2023,2,265.62988179070607,-7.520118209293912
GL083787E28641N,2023-03,2023,3,264.2727263665968,-8.87727363340315
GL083787E28641N,2023-04,2023,4,265.8993357340495,-7.25066426595049
GL083787E28641N,2023-05,2023,5,269.8772675914149,-3.272732408585057
GL083787E28641N,2023-06,2023,6,276.006475660536,2.8564756605360344
GL083787E28641N,2023-07,2023,7,278.81036288763886,5.6603628876388825
GL083787E28641N,2023-08,2023,8,278.90925460733393,5.759254607333958
GL083787E28641N,2023-09,2023,9,276.910787624783,3.7607876247830063
GL083787E28641N,2023-10,2023,10,270.90080265332296,-2.249197346677022
GL083787E28641N,2023-11,2023,11,267.15091203053794,-5.999087969462039
GL083787E28641N,2023-12,2023,12,263.75793578035086,-9.392064219649114
GL083787E28641N,2024-01,2024,1,261.83636650987853,-11.313633490121449
GL083787E28641N,2024-02,2024,2,260.555859269767,-12.594140730232994
GL083787E28641N,2024-03,2024,3,264.2709820244902,-8.879017975509782
GL083787E28641N,2024-04,2024,4,268.4101610607571,-4.739838939242873
GL083787E28641N,2024-05,2024,5,273.5425856190343,0.3925856190343211
GL083787E28641N,2024-06,2024,6,277.8423083835178,4.692308383517798
GL083787E28641N,2024-07,2024,7,279.7027952337777,6.552795233777772
GL083787E28641N,2024-08,2024,8,278.59855682619155,5.448556826191577
GL083787E28641N,2024-09,2024,9,277.02134783003066,3.871347830030686
GL083787E28641N,2024-10,2024,10,272.76750517404207,-0.3824948259579059
GL083787E28641N,2024-11,2024,11,269.6299148983426,-3.5200851016574006
GL083787E28641N,2024-12,2024,12,265.27830324890795,-7.871696751092031
GL083787E28641N,2025-01,2025,1,265.21845645289267,-7.93154354710731
GL083787E28641N,2025-02,2025,2,264.0646178154718,-9.085382184528155
GL083787E28641N,2025-03,2025,3,265.0177704185568,-8.132229581443198
GL083787E28641N,2025-04,2025,4,269.7130465401543,-3.436953459845654
GL083787E28641N,2025-05,2025,5,274.0749329597719,0.9249329597719224
GL083787E28641N,2025-06,2025,6,277.30015388064913,4.150153880649157
GL083787E28641N,2025-07,2025,7,278.86233015983333,5.712330159833357
GL083787E28641N,2025-08,2025,8,278.5650025234428,5.415002523442752
GL083787E28641N,2025-09,2025,9,277.2852317386203,4.135231738620348
GL083787E28641N,2025-10,2025,10,271.81571400550104,-1.3342859944989414
GL083787E28641N,2025-11,2025,11,268.21790515051947,-4.932094849480507
GL083787E28641N,2025-12,2025,12,267.5154182885283,-5.6345817114716965
GL083789E28642N,2015-01,2015,1,260.21236112040856,-12.937638879591418
GL083789E28642N,2015-02,2015,2,261.3370153336298,-11.812984666370198
GL083789E28642N,2015-03,2015,3,263.7995003525929,-9.350499647407103
GL083789E28642N,2015-04,2015,4,266.77830821143255,-6.371691788567432
GL083789E28642N,2015-05,2015,5,272.2485870238273,-0.9014129761726508
GL083789E28642N,2015-06,2015,6,276.2058701197306,3.055870119730628
GL083789E28642N,2015-07,2015,7,278.48317839509696,5.333178395096979
GL083789E28642N,2015-08,2015,8,278.2294952228505,5.0794952228505394
GL083789E28642N,2015-09,2015,9,276.6217267778185,3.4717267778185037
GL083789E28642N,2015-10,2015,10,271.4780225446147,-1.6719774553852744
GL083789E28642N,2015-11,2015,11,269.38477217356365,-3.7652278264363295
GL083789E28642N,2015-12,2015,12,265.6721409828432,-7.477859017156788
GL083789E28642N,2016-01,2016,1,262.35810610043103,-10.791893899568947
GL083789E28642N,2016-02,2016,2,264.28808245165595,-8.861917548344024
GL083789E28642N,2016-03,2016,3,265.6625125433809,-7.487487456619078
GL083789E28642N,2016-04,2016,4,269.89925134446884,-3.25074865553114
GL083789E28642N,2016-05,2016,5,273.5493357873732,0.3993357873732179
GL083789E28642N,2016-06,2016,6,277.7726238038805,4.622623803880515
GL083789E28642N,2016-07,2016,7,278.6695111797702,5.519511179770234
GL083789E28642N,2016-08,2016,8,278.0504881335843,4.900488133584304
GL083789E28642N,2016-09,2016,9,276.8932353761461,3.743235376146117
GL083789E28642N,2016-10,2016,10,272.9030641330186,-0.2469358669814028
GL083789E28642N,2016-11,2016,11,270.038563685947,-3.1114363140529804
GL083789E28642N,2016-12,2016,12,269.72209706870456,-3.427902931295421
GL083789E28642N,2017-01,2017,1,259.8338956935431,-13.31610430645685
GL083789E28642N,2017-02,2017,2,264.2066782088507,-8.943321791149287
GL083789E28642N,2017-03,2017,3,264.520455678304,-8.62954432169596
GL083789E28642N,2017-04,2017,4,269.73021416134304,-3.419785838656935
GL083789E28642N,2017-05,2017,5,273.09243394995246,-0.0575660500475123
GL083789E28642N,2017-06,2017,6,276.8921050813463,3.742105081346324
GL083789E28642N,2017-07,2017,7,278.45159869040214,5.301598690402159
GL083789E28642N,2017-08,2017,8,278.5526144991639,5.402614499163917
GL083789E28642N,2017-09,2017,9,276.8204475402832,3.6704475402832486
GL083789E28642N,2017-10,2017,10,272.7362705148676,-0.4137294851323645
GL083789E28642N,2017-11,2017,11,268.2299318101671,-4.920068189832875
GL083789E28642N,2017-12,2017,12,266.3355921673518,-6.814407832648158
GL083789E28642N,2018-01,2018,1,265.95157352570567,-7.198426474294308
GL083789E28642N,2018-02,2018,2,263.7120618593125,-9.437938140687493
GL083789E28642N,2018-03,2018,3,264.6266744675175,-8.523325532482488
GL083789E28642N,2018-04,2018,4,269.25278118981254,-3.89721881018744
GL083789E28642N,2018-05,2018,5,273.3874590883973,0.2374590883973155
GL083789E28642N,2018-06,2018,6,277.5354483074612,4.385448307461218
GL083789E28642N,2018-07,2018,7,279.0566890470443,5.906689047044324
GL083789E28642N,2018-08,2018,8,278.5350388147498,5.385038814749805
GL083789E28642N,2018-09,2018,9,276.36935844421384,3.219358444213867
GL083789E28642N,2018-10,2018,10,269.56620132282217,-3.5837986771778105
GL083789E28642N,2018-11,2018,11,268.6624080022176,-4.487591997782374
GL083789E28642N,2018-12,2018,12,263.36545661187944,-9.78454338812054
GL083789E28642N,2019-01,2019,1,258.3162980643652,-14.833701935634792
GL083789E28642N,2019-02,2019,2,260.3444622584752,-12.805537741524802
GL083789E28642N,2019-03,2019,3,263.51649345890166,-9.633506541098312
GL083789E28642N,2019-04,2019,4,269.1119563420614,-4.038043657938601
GL083789E28642N,2019-05,2019,5,271.8635843543596,-1.2864156456403748
GL083789E28642N,2019-06,2019,6,276.9347547954983,3.784754795498316
GL083789E28642N,2019-07,2019,7,278.7080545322869,5.558054532286974
GL083789E28642N,2019-08,2019,8,278.5834873158445,5.433487315844502
GL083789E28642N,2019-09,2019,9,276.3537878884209,3.203787888420948
GL083789E28642N,2019-10,2019,10,271.93976492522864,-1.210235074771333
GL083789E28642N,2019-11,2019,11,268.9509654786852,-4.199034521314786
GL083789E28642N,2019-12,2019,12,261.60224754579605,-11.54775245420393
GL083789E28642N,2020-01,2020,1,258.88578213927565,-14.26421786072433
GL083789E28642N,2020-02,2020,2,261.61257583793554,-11.53742416206444
GL083789E28642N,2020-03,2020,3,262.59906403736403,-10.550935962635949
GL083789E28642N,2020-04,2020,4,266.9616666369968,-6.188333363003153
GL083789E28642N,2020-05,2020,5,271.65349687555783,-1.4965031244421425
GL083789E28642N,2020-06,2020,6,276.4322358873155,3.282235887315551
GL083789E28642N,2020-07,2020,7,278.68230384908696,5.532303849086986
GL083789E28642N,2020-08,2020,8,278.7705668992893,5.620566899289372
GL083789E28642N,2020-09,2020,9,277.1599115795559,4.009911579555933
GL083789E28642N,2020-10,2020,10,273.29463999758485,0.1446399975848749
GL083789E28642N,2020-11,2020,11,266.14986146291096,-7.000138537089015
GL083789E28642N,2020-12,2020,12,264.75128069231585,-8.398719307684132
GL083789E28642N,2021-01,2021,1,265.54002536240444,-7.609974637595542
GL083789E28642N,2021-02,2021,2,262.906228633154,-10.243771366845976
GL083789E28642N,2021-03,2021,3,266.03603295357,-7.113967046429991
GL083789E28642N,2021-04,2021,4,266.28840705023873,-6.861592949761246
GL083789E28642N,2021-05,2021,5,272.16955158274664,-0.980448417253342
GL083789E28642N,2021-06,2021,6,276.74479410383435,3.5947941038343743
GL083789E28642N,2021-07,2021,7,278.6388914046749,5.488891404674916
GL083789E28642N,2021-08,2021,8,278.31484587474534,5.164845874745367
GL083789E28642N,2021-09,2021,9,276.4024535497029,3.2524535497029774
GL083789E28642N,2021-10,2021,10,272.96056759742,-0.189432402579996
GL083789E28642N,2021-11,2021,11,269.78731214735245,-3.362687852647525
GL083789E28642N,2021-12,2021,12,261.8360111687773,-11.313988831222671
GL083789E28642N,2022-01,2022,1,258.5006083416682,-14.649391658331751
GL083789E28642N,2022-02,2022,2,259.6390122913179,-13.51098770868208
GL083789E28642N,2022-03,2022,3,267.06540513807727,-6.08459486192271
GL083789E28642N,2022-04,2022,4,271.4780188878377,-1.671981112162257
GL083789E28642N,2022-05,2022,5,273.7050595642418,0.5550595642418443
GL083789E28642N,2022-06,2022,6,277.43516161176893,4.285161611768956
GL083789E28642N,2022-07,2022,7,278.6343945944181,5.48439459441812
GL083789E28642N,2022-08,2022,8,278.4142273113292,5.2642273113291935
GL083789E28642N,2022-09,2022,9,276.4692226197985,3.319222619798495
GL083789E28642N,2022-10,2022,10,270.4471153956588,-2.702884604341193
GL083789E28642N,2022-11,2022,11,268.5460906558567,-4.60390934414329
GL083789E28642N,2022-12,2022,12,267.68496835359963,-5.465031646400348
GL083789E28642N,2023-01,2023,1,262.9105609975836,-10.239439002416418
GL083789E28642N,2023-02,2023,2,265.62988179070607,-7.520118209293912
GL083789E28642N,2023-03,2023,3,264.2727263665968,-8.87727363340315
GL083789E28642N,2023-04,2023,4,265.8993357340495,-7.25066426595049
GL083789E28642N,2023-05,2023,5,269.8772675914149,-3.272732408585057
GL083789E28642N,2023-06,2023,6,276.006475660536,2.8564756605360344
GL083789E28642N,2023-07,2023,7,278.81036288763886,5.6603628876388825
GL083789E28642N,2023-08,2023,8,278.90925460733393,5.759254607333958
GL083789E28642N,2023-09,2023,9,276.910787624783,3.7607876247830063
GL083789E28642N,2023-10,2023,10,270.90080265332296,-2.249197346677022
GL083789E28642N,2023-11,2023,11,267.15091203053794,-5.999087969462039
GL083789E28642N,2023-12,2023,12,263.75793578035086,-9.392064219649114
GL083789E28642N,2024-01,2024,1,261.83636650987853,-11.313633490121449
GL083789E28642N,2024-02,2024,2,260.555859269767,-12.594140730232994
GL083789E28642N,2024-03,2024,3,264.2709820244902,-8.879017975509782
GL083789E28642N,2024-04,2024,4,268.4101610607571,-4.739838939242873
GL083789E28642N,2024-05,2024,5,273.5425856190343,0.3925856190343211
GL083789E28642N,2024-06,2024,6,277.8423083835178,4.692308383517798
GL083789E28642N,2024-07,2024,7,279.7027952337777,6.552795233777772
GL083789E28642N,2024-08,2024,8,278.59855682619155,5.448556826191577
GL083789E28642N,2024-09,2024,9,277.02134783003066,3.871347830030686
GL083789E28642N,2024-10,2024,10,272.76750517404207,-0.3824948259579059
GL083789E28642N,2024-11,2024,11,269.6299148983426,-3.5200851016574006
GL083789E28642N,2024-12,2024,12,265.27830324890795,-7.871696751092031
GL083789E28642N,2025-01,2025,1,265.21845645289267,-7.93154354710731
GL083789E28642N,2025-02,2025,2,264.0646178154718,-9.085382184528155
GL083789E28642N,2025-03,2025,3,265.0177704185568,-8.132229581443198
GL083789E28642N,2025-04,2025,4,269.7130465401543,-3.436953459845654
GL083789E28642N,2025-05,2025,5,274.0749329597719,0.9249329597719224
GL083789E28642N,2025-06,2025,6,277.30015388064913,4.150153880649157
GL083789E28642N,2025-07,2025,7,278.86233015983333,5.712330159833357
GL083789E28642N,2025-08,2025,8,278.5650025234428,5.415002523442752
GL083789E28642N,2025-09,2025,9,277.2852317386203,4.135231738620348
GL083789E28642N,2025-10,2025,10,271.81571400550104,-1.3342859944989414
GL083789E28642N,2025-11,2025,11,268.21790515051947,-4.932094849480507
GL083789E28642N,2025-12,2025,12,267.5154182885283,-5.6345817114716965
GL083789E29137N,2015-01,2015,1,253.34451470323788,-19.8054852967621
GL083789E29137N,2015-02,2015,2,255.19699196588425,-17.953008034115726
GL083789E29137N,2015-03,2015,3,257.8413481558523,-15.308651844147676
GL083789E29137N,2015-04,2015,4,262.1241876602173,-11.025812339782703
GL083789E29137N,2015-05,2015,5,268.0824663921069,-5.067533607893097
GL083789E29137N,2015-06,2015,6,274.1602266735501,1.0102266735501075
GL083789E29137N,2015-07,2015,7,277.4383851533295,4.2883851533295
GL083789E29137N,2015-08,2015,8,277.14674205164755,3.9967420516475727
GL083789E29137N,2015-09,2015,9,275.3820322248671,2.232032224867112
GL083789E29137N,2015-10,2015,10,269.2056797396752,-3.944320260324787
GL083789E29137N,2015-11,2015,11,265.2187429851956,-7.931257014804373
GL083789E29137N,2015-12,2015,12,261.75684990421416,-11.393150095785812
GL083789E29137N,2016-01,2016,1,257.8625767615534,-15.287423238446593
GL083789E29137N,2016-02,2016,2,259.0368449112465,-14.1131550887535
GL083789E29137N,2016-03,2016,3,260.93141637822634,-12.218583621773632
GL083789E29137N,2016-04,2016,4,267.12246911790635,-6.027530882093629
GL083789E29137N,2016-05,2016,5,272.2314673187912,-0.9185326812087736
GL083789E29137N,2016-06,2016,6,277.4578261693319,4.307826169331918
GL083789E29137N,2016-07,2016,7,277.38343349579844,4.233433495798465
GL083789E29137N,2016-08,2016,8,276.79218210199826,3.642182101998287
GL083789E29137N,2016-09,2016,9,275.41130720774333,2.261307207743357
GL083789E29137N,2016-10,2016,10,271.006193858321,-2.143806141678965
GL083789E29137N,2016-11,2016,11,267.14756704966226,-6.00243295033772
GL083789E29137N,2016-12,2016,12,266.49992647478655,-6.650073525213429
GL083789E29137N,2017-01,2017,1,255.64534300117083,-17.504656998829148
GL083789E29137N,2017-02,2017,2,258.8558946337019,-14.294105366298083
GL083789E29137N,2017-03,2017,3,258.8645705766575,-14.285429423342464
GL083789E29137N,2017-04,2017,4,265.8365835189819,-7.313416481018066
GL083789E29137N,2017-05,2017,5,271.7336548630909,-1.416345136909058
GL083789E29137N,2017-06,2017,6,276.3367529763116,3.186752976311596
GL083789E29137N,2017-07,2017,7,277.5777170119747,4.427717011974721
GL083789E29137N,2017-08,2017,8,277.62628983938566,4.476289839385686
GL083789E29137N,2017-09,2017,9,275.4031461079915,2.25314610799154
GL083789E29137N,2017-10,2017,10,271.39611174470633,-1.7538882552936457
GL083789E29137N,2017-11,2017,11,265.2402426825629,-7.909757317437027
GL083789E29137N,2017-12,2017,12,260.4835125092537,-12.666487490746247
GL083789E29137N,2018-01,2018,1,261.1432527931788,-12.006747206821217
GL083789E29137N,2018-02,2018,2,257.5683356920878,-15.581664307912147
GL083789E29137N,2018-03,2018,3,259.06965056798794,-14.080349432012042
GL083789E29137N,2018-04,2018,4,266.89192235734726,-6.258077642652722
GL083789E29137N,2018-05,2018,5,272.2121162414551,-0.9378837585448992
GL083789E29137N,2018-06,2018,6,277.31656267378065,4.166562673780675
GL083789E29137N,2018-07,2018,7,278.08841157728625,4.938411577286274
GL083789E29137N,2018-08,2018,8,277.21442442042854,4.0644244204285656
GL083789E29137N,2018-09,2018,9,274.62238036261664,1.4723803626166614
GL083789E29137N,2018-10,2018,10,267.2864660447644,-5.863533955235596
GL083789E29137N,2018-11,2018,11,265.8932348251343,-7.256765174865677
GL083789E29137N,2018-12,2018,12,259.97752503425846,-13.172474965741516
GL083789E29137N,2019-01,2019,1,254.49641084158293,-18.65358915841705
GL083789E29137N,2019-02,2019,2,254.74670428321477,-18.40329571678524
GL083789E29137N,2019-03,2019,3,257.1525742930751,-15.9974257069249
GL083789E29137N,2019-04,2019,4,265.4731000052558,-7.67689999474419
GL083789E29137N,2019-05,2019,5,269.21012228278704,-3.939877717212937
GL083789E29137N,2019-06,2019,6,275.9987413406372,2.8487413406372184
GL083789E29137N,2019-07,2019,7,277.30143175842943,4.151431758429453
GL083789E29137N,2019-08,2019,8,277.18040589363346,4.030405893633485
GL083789E29137N,2019-09,2019,9,274.1947872373793,1.044787237379296
GL083789E29137N,2019-10,2019,10,268.8496245312434,-4.300375468756556
GL083789E29137N,2019-11,2019,11,264.0769040637546,-9.073095936245352
GL083789E29137N,2019-12,2019,12,255.22347780453265,-17.926522195467356
GL083789E29137N,2020-01,2020,1,253.1841797367219,-19.96582026327809
GL083789E29137N,2020-02,2020,2,256.0967684340203,-17.053231565979672
GL083789E29137N,2020-03,2020,3,257.80029104089226,-15.349708959107716
GL083789E29137N,2020-04,2020,4,263.65049855973984,-9.499501440260133
GL083789E29137N,2020-05,2020,5,269.5000006768011,-3.6499993231988697
GL083789E29137N,2020-06,2020,6,274.7043224758572,1.5543224758572478
GL083789E29137N,2020-07,2020,7,277.83700762512865,4.687007625128672
GL083789E29137N,2020-08,2020,8,277.83328478823427,4.683284788234289
GL083789E29137N,2020-09,2020,9,274.96640572018094,1.816405720180967
GL083789E29137N,2020-10,2020,10,271.37202732537384,-1.7779726746261415
GL083789E29137N,2020-11,2020,11,262.598787244161,-10.551212755839003
GL083789E29137N,2020-12,2020,12,259.7695229848226,-13.380477015177403
GL083789E29137N,2021-01,2021,1,260.3298150339434,-12.82018496605656
GL083789E29137N,2021-02,2021,2,258.9565739177522,-14.193426082247754
GL083789E29137N,2021-03,2021,3,264.56099830135224,-8.589001698647735
GL083789E29137N,2021-04,2021,4,264.1737396240234,-8.976260375976551
GL083789E29137N,2021-05,2021,5,269.9756435476324,-3.17435645236759
GL083789E29137N,2021-06,2021,6,274.68973225487605,1.5397322548760712
GL083789E29137N,2021-07,2021,7,277.83971938266546,4.689719382665487
GL083789E29137N,2021-08,2021,8,277.3821210553569,4.232121055356913
GL083789E29137N,2021-09,2021,9,274.61768249935574,1.4676824993557602
GL083789E29137N,2021-10,2021,10,270.3728922361969,-2.7771077638030874
GL083789E29137N,2021-11,2021,11,265.7999016655816,-7.350098334418362
GL083789E29137N,2021-12,2021,12,255.26147214828,-17.88852785172
GL083789E29137N,2022-01,2022,1,253.2037753443564,-19.94622465564356
GL083789E29137N,2022-02,2022,2,254.14663296654112,-19.003367033458854
GL083789E29137N,2022-03,2022,3,263.7596045668407,-9.390395433159256
GL083789E29137N,2022-04,2022,4,269.8381235970391,-3.311876402960877
GL083789E29137N,2022-05,2022,5,272.80755662405363,-0.3424433759463454
GL083789E29137N,2022-06,2022,6,277.6206216812134,4.470621681213402
GL083789E29137N,2022-07,2022,7,278.0213679857152,4.871367985715153
GL083789E29137N,2022-08,2022,8,277.52497789936683,4.374977899366854
GL083789E29137N,2022-09,2022,9,275.2819965998332,2.131996599833201
GL083789E29137N,2022-10,2022,10,266.5934632619222,-6.556536738077796
GL083789E29137N,2022-11,2022,11,263.93675905863444,-9.21324094136554
GL083789E29137N,2022-12,2022,12,262.4590306435862,-10.690969356413802
GL083789E29137N,2023-01,2023,1,258.20932349338324,-14.94067650661674
GL083789E29137N,2023-02,2023,2,260.5337688582284,-12.61623114177155
GL083789E29137N,2023-03,2023,3,262.24636705460085,-10.903632945399124
GL083789E29137N,2023-04,2023,4,263.74879862467446,-9.401201375325511
GL083789E29137N,2023-05,2023,5,268.11645977471466,-5.033540225285321
GL083789E29137N,2023-06,2023,6,275.5044303046333,2.354430304633297
GL083789E29137N,2023-07,2023,7,278.3930215527934,5.2430215527934365
GL083789E29137N,2023-08,2023,8,278.2487544603245,5.098754460324528
GL083789E29137N,2023-09,2023,9,275.911764187283,2.7617641872830063
GL083789E29137N,2023-10,2023,10,268.23871953000304,-4.911280469996939
GL083789E29137N,2023-11,2023,11,264.6570996390449,-8.492900360955105
GL083789E29137N,2023-12,2023,12,259.35681273347586,-13.793187266524114
GL083789E29137N,2024-01,2024,1,258.3290580421366,-14.820941957863395
GL083789E29137N,2024-02,2024,2,257.22055597414914,-15.929444025850842
GL083789E29137N,2024-03,2024,3,260.3035734853437,-12.846426514656288
GL083789E29137N,2024-04,2024,4,265.8720235824585,-7.277976417541481
GL083789E29137N,2024-05,2024,5,272.8063703762588,-0.343629623741208
GL083789E29137N,2024-06,2024,6,277.8312054104275,4.681205410427538
GL083789E29137N,2024-07,2024,7,278.89924968186244,5.749249681862466
GL083789E29137N,2024-08,2024,8,277.9276688893636,4.777668889363611
GL083789E29137N,2024-09,2024,9,275.699358897739,2.549358897739012
GL083789E29137N,2024-10,2024,10,269.2151987014278,-3.934801298572154
GL083789E29137N,2024-11,2024,11,267.8030160268148,-5.346983973185218
GL083789E29137N,2024-12,2024,12,262.43587895875334,-10.714121041246642
GL083789E29137N,2025-01,2025,1,260.4142204817905,-12.735779518209483
GL083789E29137N,2025-02,2025,2,261.37921626227245,-11.770783737727529
GL083789E29137N,2025-03,2025,3,260.5296151766213,-12.620384823378686
GL083789E29137N,2025-04,2025,4,267.64630934397377,-5.503690656026208
GL083789E29137N,2025-05,2025,5,273.0038171583606,-0.1461828416393586
GL083789E29137N,2025-06,2025,6,276.7359801610311,3.5859801610311024
GL083789E29137N,2025-07,2025,7,278.2780570163522,5.128057016352216
GL083789E29137N,2025-08,2025,8,277.9919677242156,4.841967724215635
GL083789E29137N,2025-09,2025,9,276.0219233618842,2.871923361884228
GL083789E29137N,2025-10,2025,10,269.7929249219997,-3.357075078000264
GL083789E29137N,2025-11,2025,11,260.87309449513754,-12.27690550486244
GL083789E29137N,2025-12,2025,12,261.39158123795704,-11.758418762042936
GL083791E28641N,2015-01,2015,1,260.21236112040856,-12.937638879591418
GL083791E28641N,2015-02,2015,2,261.3370153336298,-11.812984666370198
GL083791E28641N,2015-03,2015,3,263.7995003525929,-9.350499647407103
GL083791E28641N,2015-04,2015,4,266.77830821143255,-6.371691788567432
GL083791E28641N,2015-05,2015,5,272.2485870238273,-0.9014129761726508
GL083791E28641N,2015-06,2015,6,276.2058701197306,3.055870119730628
GL083791E28641N,2015-07,2015,7,278.48317839509696,5.333178395096979
GL083791E28641N,2015-08,2015,8,278.2294952228505,5.0794952228505394
GL083791E28641N,2015-09,2015,9,276.6217267778185,3.4717267778185037
GL083791E28641N,2015-10,2015,10,271.4780225446147,-1.6719774553852744
GL083791E28641N,2015-11,2015,11,269.38477217356365,-3.7652278264363295
GL083791E28641N,2015-12,2015,12,265.6721409828432,-7.477859017156788
GL083791E28641N,2016-01,2016,1,262.35810610043103,-10.791893899568947
GL083791E28641N,2016-02,2016,2,264.28808245165595,-8.861917548344024
GL083791E28641N,2016-03,2016,3,265.6625125433809,-7.487487456619078
GL083791E28641N,2016-04,2016,4,269.89925134446884,-3.25074865553114
GL083791E28641N,2016-05,2016,5,273.5493357873732,0.3993357873732179
GL083791E28641N,2016-06,2016,6,277.7726238038805,4.622623803880515
GL083791E28641N,2016-07,2016,7,278.6695111797702,5.519511179770234
GL083791E28641N,2016-08,2016,8,278.0504881335843,4.900488133584304
GL083791E28641N,2016-09,2016,9,276.8932353761461,3.743235376146117
GL083791E28641N,2016-10,2016,10,272.9030641330186,-0.2469358669814028
GL083791E28641N,2016-11,2016,11,270.038563685947,-3.1114363140529804
GL083791E28641N,2016-12,2016,12,269.72209706870456,-3.427902931295421
GL083791E28641N,2017-01,2017,1,259.8338956935431,-13.31610430645685
GL083791E28641N,2017-02,2017,2,264.2066782088507,-8.943321791149287
GL083791E28641N,2017-03,2017,3,264.520455678304,-8.62954432169596
GL083791E28641N,2017-04,2017,4,269.73021416134304,-3.419785838656935
GL083791E28641N,2017-05,2017,5,273.09243394995246,-0.0575660500475123
GL083791E28641N,2017-06,2017,6,276.8921050813463,3.742105081346324
GL083791E28641N,2017-07,2017,7,278.45159869040214,5.301598690402159
GL083791E28641N,2017-08,2017,8,278.5526144991639,5.402614499163917
GL083791E28641N,2017-09,2017,9,276.8204475402832,3.6704475402832486
GL083791E28641N,2017-10,2017,10,272.7362705148676,-0.4137294851323645
